,voices,date,similarities,compound
2,Customers,2022-04-01,0.9386182,0.669
2,Customers,2022-03-22,0.9607903,0.9802
2,Customers,2022-03-22,0.9592608,0.9036
2,Customers,2022-03-21,0.9752508,0.9712
2,Customers,2022-03-15,0.9592054,0.5709
2,Customers,2022-03-14,0.95309377,0.7935
2,Customers,2022-03-09,0.9373919,0.5719
2,Customers,2022-03-01,0.9582275,0.8895
2,Customers,2022-02-25,0.8982456,0.4019
2,Customers,2022-02-22,0.9709163,0.9607
2,Customers,2022-02-19,0.9703279,0.0772
2,Customers,2022-02-16,0.6868286,-0.0172
2,Customers,2022-02-10,0.98202395,0.9838
2,Customers,2022-02-10,0.9639576,0.8225
2,Customers,2022-02-09,0.96328056,0.9953
2,Customers,2022-01-31,0.984805,0.4843
2,Customers,2022-01-23,0.94991267,0.807
2,Customers,2022-01-23,0.9600742,0.9493
2,Customers,2022-01-18,0.9724632,0.9678
2,Customers,2022-01-13,0.98057806,0.9785
2,Customers,2022-01-10,0.9738065,0.8126
2,Customers,2021-12-29,0.97579956,0.9509
2,Customers,2021-12-22,0.95939314,0.9344
2,Customers,2021-12-20,0.9495928,0.6249
2,Customers,2021-12-11,0.96149194,0.8625
2,Customers,2021-12-10,0.94283515,0.9735
2,Customers,2021-12-08,0.9696141,-0.624
2,Customers,2021-12-07,0.981795,0.9916
2,Customers,2021-12-06,0.9479753,0.8834
2,Customers,2021-12-05,0.9691322,-0.4927
2,Customers,2021-12-03,0.95562273,0.8793
2,Customers,2021-12-03,0.98745084,0.9467
2,Customers,2021-11-28,0.9711756,0.8442
2,Customers,2021-11-23,0.95134217,-0.5994
2,Customers,2021-11-19,0.96677756,0.9393
2,Customers,2021-11-17,0.9776417,0.8553
2,Customers,2021-11-16,0.9726505,0.9559
2,Customers,2021-11-16,0.91475147,0.5457
2,Customers,2021-11-16,0.9535414,0.1779
2,Customers,2021-11-16,0.96253264,0.7152
2,Customers,2021-11-15,0.95677155,0.9325
2,Customers,2021-11-14,0.9755262,0.343
2,Customers,2021-11-13,0.9626115,0.8516
2,Customers,2021-11-13,0.9692832,0.9482
2,Customers,2021-11-09,0.95650035,0.7096
2,Customers,2021-11-05,0.9810173,-0.7933
2,Customers,2021-11-03,0.9590561,0.9292
2,Customers,2021-11-01,0.9691204,0.9601
2,Customers,2021-10-31,0.9635434,0.9336
2,Customers,2021-10-29,0.9698689,0.967
2,Customers,2021-10-28,0.96613777,0.9501
2,Customers,2021-10-27,0.9374502,0.9946
2,Customers,2021-10-27,0.8939612,0.937
2,Customers,2021-10-26,0.9420514,0.98
2,Customers,2021-10-25,0.9799097,0.7543
2,Customers,2021-10-25,0.96635664,0.938
2,Customers,2021-10-20,0.96914446,0.4199
2,Customers,2021-10-20,0.96319056,0.9808
2,Customers,2021-10-19,0.9780146,0.9281
2,Customers,2021-10-19,0.9672211,0.359
2,Customers,2021-10-13,0.9529637,0.9703
2,Customers,2021-10-13,0.8967497,0.5719
2,Customers,2021-10-06,0.84409153,0.7902
2,Customers,2021-10-05,0.9475571,0.9439
2,Customers,2021-09-28,0.96964884,0.3182
2,Customers,2021-09-23,0.9790583,0.8204
2,Customers,2021-09-23,0.9687016,0.9517
2,Customers,2021-09-22,0.96831477,-0.4385
2,Customers,2021-09-21,0.9713825,0.7589
2,Customers,2021-09-21,0.9831157,0.9657
2,Customers,2021-09-17,0.9608581,0.6887
2,Customers,2021-09-16,0.9530685,-0.9234
2,Customers,2021-09-14,0.8912354,0.128
2,Customers,2021-09-11,0.8481465,0.8364
2,Customers,2021-09-10,0.97135305,0.6252
2,Customers,2021-09-07,0.97543293,0.9737
2,Customers,2021-09-06,0.9764395,0.9342
2,Customers,2021-09-06,0.9697056,0.5994
2,Customers,2021-09-17,0.97377896,0.9468
2,Customers,2021-09-02,0.97725517,0.9808
2,Customers,2021-08-24,0.95955545,0.9513
2,Customers,2021-08-23,0.95524585,0.6901
2,Customers,2021-08-23,0.9698205,0.024
2,Customers,2021-08-23,0.96579444,0.8248
2,Customers,2021-08-23,0.9236867,0.9561
2,Customers,2021-08-22,0.9562526,0.9022
2,Customers,2021-08-17,0.9770987,0.9477
2,Customers,2021-08-15,0.9464003,0.9815
2,Customers,2021-08-12,0.94853926,0.8834
2,Customers,2021-08-12,0.81569725,0.8225
2,Customers,2021-08-11,0.96592206,0.8399
2,Customers,2021-07-31,0.8616065,-0.0
2,Customers,2021-07-30,0.90903,0.8885
2,Customers,2021-07-28,0.96423423,0.9521
2,Customers,2021-07-26,0.96425164,0.9262
2,Customers,2021-07-24,0.9406142,0.971
2,Customers,2021-07-20,0.9507907,0.9562
2,Customers,2021-07-20,0.96108246,0.9035
2,Customers,2021-07-20,0.96875393,0.959
2,Customers,2021-07-16,0.93944335,-0.6911
2,Customers,2021-07-15,0.8864902,0.8955
2,Customers,2021-07-15,0.9662249,0.2263
2,Customers,2021-07-09,0.9691289,0.8876
2,Customers,2021-07-07,0.97261906,0.9648
2,Customers,2021-07-07,0.9774788,0.9531
2,Customers,2021-07-02,0.98378015,0.9871
2,Customers,2021-06-30,0.9619279,0.0489
2,Customers,2021-06-30,0.9596833,0.9477
2,Customers,2021-06-28,0.93059415,0.9926
2,Customers,2021-06-26,0.97405845,0.9543
2,Customers,2021-06-25,0.9389764,0.91
2,Customers,2021-06-16,0.9699635,0.9836
2,Customers,2021-06-16,0.962928,0.8425
2,Customers,2021-06-14,0.9737436,0.34
2,Customers,2021-06-14,0.9756386,0.2894
2,Customers,2021-06-11,0.9588089,-0.2337
2,Customers,2021-06-11,0.95345026,0.7841
2,Customers,2021-04-23,0.9621092,-0.3276
2,Customers,2021-03-25,0.88954145,0.9474
2,Customers,2021-03-17,0.94763577,0.5932
2,Customers,2021-03-11,0.9566138,0.6124
2,Customers,2021-02-23,0.97013426,-0.4588
2,Customers,2021-02-20,0.9650775,0.477
2,Customers,2021-02-15,0.9761385,-0.6124
2,Customers,2021-02-11,0.85072994,0.958
2,Customers,2021-02-11,0.95744,0.2881
2,Customers,2021-02-10,0.9708957,0.9778
2,Customers,2021-02-09,0.9372139,-0.4104
2,Customers,2021-02-05,0.97731864,-0.8375
2,Customers,2021-02-04,0.97672063,-0.5859
2,Customers,2021-01-22,0.9703274,-0.7108
2,Customers,2021-01-13,0.91280735,0.4939
2,Customers,2021-01-12,0.95386577,0.8683
2,Customers,2021-01-11,0.9249619,-0.6115
2,Customers,2021-01-05,0.94253963,-0.4939
2,Customers,2021-01-04,0.96372944,0.8949
2,Customers,2020-12-23,0.9445087,0.4118
2,Customers,2020-12-12,0.9627844,-0.8934
2,Customers,2020-12-12,0.9744971,0.5413
2,Customers,2020-12-10,0.96478814,-0.871
2,Customers,2020-12-08,0.96065915,0.3291
2,Customers,2020-12-07,0.9729712,0.34
2,Customers,2020-12-07,0.9592809,-0.0387
2,Customers,2020-12-04,0.9681866,0.9506
2,Customers,2020-11-30,0.8176873,0.4854
2,Customers,2021-12-09,0.97187716,0.9746
2,Customers,2020-11-24,0.9787171,0.3192
2,Customers,2020-11-24,0.95419276,0.6249
2,Customers,2020-11-24,0.8407937,0.9349
2,Customers,2020-11-23,0.96946764,-0.7533
2,Customers,2020-11-16,0.9528549,0.7351
2,Customers,2020-11-04,0.9735112,0.7275
2,Customers,2020-10-18,0.9762815,0.9634
2,Customers,2020-10-15,0.9329963,0.9788
2,Customers,2020-10-11,0.9673535,0.9705
2,Customers,2020-10-06,0.9393538,-0.7703
2,Customers,2020-10-01,0.9726141,0.7964
2,Customers,2020-09-20,0.9571476,-0.7708
2,Customers,2020-09-13,0.9704255,0.9623
2,Customers,2020-09-13,0.95939326,0.5667
2,Customers,2020-10-18,0.9621434,-0.1499
2,Customers,2020-09-07,0.73438466,-0.5994
2,Customers,2020-09-11,0.97846067,-0.7717
2,Customers,2020-08-25,0.977749,-0.9649
2,Customers,2020-08-16,0.97461927,-0.1027
2,Customers,2020-08-11,0.91392595,0.9906
2,Customers,2020-08-07,0.9600291,-0.2748
2,Customers,2020-08-05,0.9614688,0.7843
2,Customers,2020-07-25,0.9132848,0.9098
2,Customers,2020-07-23,0.96619093,0.3716
2,Customers,2020-07-19,0.9520051,-0.9169
2,Customers,2020-08-01,0.9720513,0.9621
2,Customers,2020-07-17,0.97809255,0.9286
2,Customers,2020-07-11,0.95276046,-0.8737
2,Customers,2020-07-10,0.98115325,-0.6462
2,Customers,2020-07-06,0.9846964,0.982
2,Customers,2020-07-01,0.94709265,0.5912
2,Customers,2020-06-23,0.95822895,0.3252
2,Customers,2020-06-20,0.95806223,-0.6705
2,Customers,2020-06-15,0.91907763,-0.5023
2,Customers,2020-06-12,0.96473646,0.836
2,Customers,2020-05-31,0.9693686,0.9013
2,Customers,2021-12-21,0.95710576,-0.9393
2,Customers,2020-05-22,0.95383406,-0.8537
2,Customers,2020-05-10,0.953968,-0.7986
2,Customers,2020-04-21,0.9613966,-0.716
2,Customers,2020-04-16,0.9782859,-0.6349
2,Customers,2020-04-03,0.96204436,-0.1961
2,Customers,2020-03-25,0.94486666,-0.8555
2,Customers,2020-02-23,0.9549662,-0.7351
2,Customers,2020-02-21,0.9767332,0.91
2,Customers,2020-02-20,0.95456576,0.7119
2,Customers,2020-02-14,0.96493924,0.8268
2,Customers,2020-02-03,0.9188819,0.9905
2,Customers,2020-01-31,0.96226,0.7832
2,Customers,2020-01-30,0.96725124,-0.6165
2,Customers,2020-01-19,0.97214866,0.9885
2,Customers,2020-01-13,0.96040684,0.8442
2,Customers,2020-01-11,0.9800023,0.9776
2,Customers,2020-01-10,0.9630746,-0.9055
2,Customers,2020-01-08,0.96514416,-0.9214
2,Customers,2019-12-31,0.96428597,-0.8779
2,Customers,2019-12-27,0.96418107,0.7843
2,Customers,2019-12-25,0.9667493,-0.7841
2,Customers,2019-12-23,0.95218503,-0.4754
2,Customers,2019-12-20,0.961182,-0.2732
2,Customers,2019-12-19,0.9572814,0.9296
2,Customers,2019-12-19,0.9307966,0.7506
2,Customers,2019-12-18,0.94709843,-0.6361
2,Customers,2019-12-13,0.96523225,-0.9662
2,Customers,2019-12-02,0.9012792,0.5563
2,Customers,2019-12-01,0.9574897,0.8834
2,Customers,2019-11-29,0.9668722,0.9529
2,Customers,2019-11-23,0.90688205,-0.4767
2,Customers,2019-11-16,0.9575011,-0.5346
2,Customers,2019-10-31,0.96717614,0.926
2,Customers,2019-10-30,0.97860634,0.8485
2,Customers,2019-10-18,0.9766103,0.9437
2,Customers,2019-09-27,0.9306043,-0.815
2,Customers,2019-09-06,0.9693353,0.6486
2,Customers,2019-08-30,0.9676082,0.0
2,Customers,2019-08-16,0.9769565,0.9403
2,Customers,2019-07-17,0.97707677,0.9407
2,Customers,2019-07-15,0.98017496,0.8687
2,Customers,2019-07-13,0.9479404,0.0
2,Customers,2019-07-08,0.9724939,-0.624
2,Customers,2019-07-06,0.9580594,0.9485
2,Customers,2019-06-22,0.91414213,-0.5789
2,Customers,2019-06-21,0.94856846,-0.9341
2,Customers,2019-06-21,0.9825535,0.9329
2,Customers,2019-06-09,0.9834851,0.9738
2,Customers,2019-05-27,0.9630554,0.9081
2,Customers,2019-05-14,0.92047656,0.6369
2,Customers,2019-04-27,0.95312715,-0.9526
3,Foundation,2022-03-18,0.9747119,0.0
3,Foundation,2022-03-15,0.9792111,0.4404
3,Foundation,2022-03-13,0.9707098,0.0
3,Foundation,2022-03-12,0.9617462,0.0
3,Foundation,2022-03-11,0.95995474,0.4767
3,Foundation,2022-03-10,0.964942,0.0
3,Foundation,2022-03-09,0.96495855,0.0
3,Foundation,2022-03-08,0.8772851,0.7783
3,Foundation,2022-03-02,0.95038724,0.4767
3,Foundation,2022-02-25,0.96447563,0.4019
3,Foundation,2022-02-23,0.90272313,-0.3818
3,Foundation,2022-02-18,0.9394631,-0.34
3,Foundation,2022-02-15,0.96797734,0.2023
3,Foundation,2022-02-11,0.97307456,0.4767
3,Foundation,2022-02-08,0.9640126,0.4404
3,Foundation,2022-02-04,0.8700711,0.3612
3,Foundation,2022-02-01,0.94607496,0.4019
3,Foundation,2022-01-28,0.96115816,-0.128
3,Foundation,2022-01-26,0.91479933,0.3182
3,Foundation,2022-01-24,0.9595611,0.3612
3,Foundation,2022-01-21,0.96826386,0.4404
3,Foundation,2022-01-18,0.95070076,0.4404
3,Foundation,2022-01-14,0.94897616,0.4404
3,Foundation,2022-01-12,0.9735884,0.4404
3,Foundation,2022-01-10,0.89872324,0.4588
3,Foundation,2022-01-07,0.9722208,0.4404
3,Foundation,2022-01-07,0.9631841,0.0772
3,Foundation,2022-01-04,0.97293985,0.0
3,Foundation,2022-01-03,0.9674416,0.7003
3,Foundation,2021-12-28,0.9458598,0.7096
3,Foundation,2021-12-17,0.9743556,0.7269
3,Foundation,2021-12-14,0.9582646,0.6486
3,Foundation,2021-12-10,0.93820506,0.0
3,Foundation,2021-12-09,0.95341504,0.5423
3,Foundation,2021-12-03,0.83549166,0.4939
3,Foundation,2021-11-30,0.96267396,0.6486
3,Foundation,2021-11-26,0.8467426,-0.6249
3,Foundation,2021-11-23,0.9372851,0.4019
3,Foundation,2021-11-19,0.9664514,0.5423
3,Foundation,2021-11-16,0.972792,0.4404
3,Foundation,2021-11-12,0.96584713,0.4019
3,Foundation,2021-11-09,0.93193144,-0.0516
3,Foundation,2021-11-05,0.67671335,-0.0772
3,Foundation,2021-11-02,0.93621176,0.886
3,Foundation,2021-10-26,0.9532051,0.5994
3,Foundation,2021-10-22,0.97019833,-0.1027
3,Foundation,2021-10-19,0.9538044,0.4019
3,Foundation,2021-10-15,0.9018918,0.6486
3,Foundation,2021-10-14,0.88603485,0.765
3,Foundation,2021-10-08,0.97956717,0.3612
3,Foundation,2021-10-05,0.8942194,0.7579
3,Foundation,2021-09-28,0.95869255,0.4019
3,Foundation,2021-09-24,0.9280715,0.4404
3,Foundation,2021-09-21,0.97077227,0.0
3,Foundation,2021-09-17,0.96220326,0.4404
3,Foundation,2021-09-14,0.9665877,0.4404
3,Foundation,2021-09-10,0.95301485,0.0772
3,Foundation,2021-09-07,0.9512334,0.4215
3,Foundation,2021-09-02,0.9459999,0.4215
3,Foundation,2021-08-31,0.9042376,0.3182
3,Foundation,2021-08-27,0.9713779,0.6597
3,Foundation,2021-08-24,0.969324,-0.3182
3,Foundation,2021-08-20,0.96708786,0.4404
3,Foundation,2021-08-17,0.9648833,0.4404
3,Foundation,2021-08-13,0.9751216,0.4404
3,Foundation,2021-08-06,0.9111202,0.0
3,Foundation,2021-08-03,0.96121216,0.296
3,Foundation,2021-07-30,0.94228995,0.6597
3,Foundation,2021-07-27,0.96371526,0.4404
3,Foundation,2021-07-23,0.94228995,0.6597
3,Foundation,2021-07-20,0.9493432,0.4404
3,Foundation,2021-07-16,0.9278165,0.4404
3,Foundation,2021-07-08,0.9368204,0.5719
3,Foundation,2021-07-08,0.9509907,0.5719
3,Foundation,2021-07-08,0.9461603,0.5719
3,Foundation,2021-07-07,0.9000507,0.4588
3,Foundation,2021-07-01,0.95376825,0.4404
3,Foundation,2021-06-28,0.9730234,0.4404
3,Foundation,2021-06-25,0.9622194,0.6597
3,Foundation,2021-06-23,0.95345294,-0.4019
3,Foundation,2021-06-18,0.9722636,0.6808
3,Foundation,2021-06-16,0.90937364,0.6705
3,Foundation,2021-06-14,0.90950835,0.4404
3,Foundation,2021-06-11,0.89113986,0.6808
3,Foundation,2021-06-09,0.909272,0.0
3,Foundation,2021-06-07,0.9429275,0.25
3,Foundation,2021-06-04,0.92053795,-0.2023
3,Foundation,2021-06-02,0.9643651,0.0
3,Foundation,2021-05-31,0.9607732,0.4019
3,Foundation,2021-05-28,0.8964052,0.2732
3,Foundation,2021-05-26,0.943848,0.0
3,Foundation,2021-05-21,0.97597456,-0.4588
3,Foundation,2021-05-19,0.9430145,0.25
3,Foundation,2021-05-17,0.90761113,0.4019
3,Foundation,2021-05-14,0.9588381,0.4019
3,Foundation,2021-05-11,0.9653088,0.0
3,Foundation,2021-05-07,0.9476244,0.3182
3,Foundation,2021-05-07,0.9476244,0.3182
3,Foundation,2021-05-05,0.9300301,0.3182
3,Foundation,2021-05-05,0.9300301,0.3182
3,Foundation,2021-05-03,0.94812906,0.5574
3,Foundation,2021-04-30,0.97525907,0.0
3,Foundation,2021-04-28,0.9474802,0.4019
3,Foundation,2021-04-26,0.8599761,0.7579
3,Foundation,2021-04-23,0.9638411,0.0
3,Foundation,2021-04-22,0.9336066,0.0
3,Foundation,2021-04-19,0.97908604,0.8625
3,Foundation,2021-04-16,0.6670331,0.5719
3,Foundation,2021-04-14,0.95523334,0.7506
3,Foundation,2021-04-12,0.948377,0.0
3,Foundation,2021-04-09,0.9459904,0.0
3,Foundation,2021-04-07,0.954924,0.7906
3,Foundation,2021-04-02,0.8595403,0.0
3,Foundation,2021-03-31,0.93199444,0.6486
3,Foundation,2021-03-29,0.9542901,0.4215
3,Foundation,2021-03-26,0.8096998,0.4404
3,Foundation,2021-03-24,0.9074706,0.5574
3,Foundation,2021-03-19,0.9349593,0.0258
3,Foundation,2021-03-17,0.9730923,-0.3182
3,Foundation,2021-03-15,0.96405506,0.6486
3,Foundation,2021-03-12,0.9601027,0.0
3,Foundation,2021-03-10,0.77647483,0.6597
3,Foundation,2021-03-08,0.96339995,0.5859
3,Foundation,2021-03-05,0.92118454,0.4939
3,Foundation,2021-03-03,0.97985506,0.0
3,Foundation,2021-03-01,0.9010924,0.0
3,Foundation,2021-02-26,0.97059107,0.25
3,Foundation,2021-02-24,0.9743937,0.25
3,Foundation,2021-02-22,0.9020289,0.4215
3,Foundation,2021-02-19,0.9277978,0.0
3,Foundation,2021-02-17,0.7783573,0.3612
3,Foundation,2021-02-15,0.8246816,0.4019
3,Foundation,2021-02-12,0.9671684,0.0
3,Foundation,2021-02-10,0.9613198,0.7579
3,Foundation,2021-02-08,0.95206785,0.4019
3,Foundation,2021-02-05,0.9581906,0.7717
3,Foundation,2021-02-03,0.7869659,0.7783
3,Foundation,2021-02-01,0.9323416,0.4588
3,Foundation,2021-01-29,0.91760045,-0.6369
3,Foundation,2021-01-27,0.96079177,0.3612
3,Foundation,2021-01-25,0.9634284,0.0
3,Foundation,2021-01-22,0.9657538,0.0
3,Foundation,2021-01-20,0.98059726,0.765
3,Foundation,2021-01-18,0.9695275,0.4404
3,Foundation,2021-01-15,0.9730396,0.7845
3,Foundation,2021-01-13,0.9550408,0.872
3,Foundation,2021-01-11,0.9315046,0.0
3,Foundation,2021-01-08,0.9353317,0.4588
3,Foundation,2021-01-06,0.96696365,0.3818
3,Foundation,2021-01-04,0.9807348,0.2732
3,Foundation,2020-12-29,0.89352024,0.2732
3,Foundation,2020-12-25,0.95539296,0.7906
3,Foundation,2020-12-23,0.9512721,0.0
3,Foundation,2020-12-21,0.9774308,0.7096
3,Foundation,2020-12-21,0.92818034,0.0
3,Foundation,2020-12-21,0.9216802,0.4404
3,Foundation,2020-12-21,0.9487572,0.7096
3,Foundation,2020-12-21,0.9281802,0.0
3,Foundation,2020-12-21,0.8998697,0.0772
3,Foundation,2020-12-16,0.8192993,0.0
3,Foundation,2020-12-16,0.9499757,0.4353
3,Foundation,2020-12-14,0.9656808,0.0
3,Foundation,2020-12-11,0.9786627,0.8176
3,Foundation,2020-12-11,0.8556044,0.0
3,Foundation,2020-12-11,0.8009394,-0.3182
3,Foundation,2020-12-11,0.91949,0.5729
3,Foundation,2020-12-09,0.9666784,0.7906
3,Foundation,2020-12-07,0.9686275,0.6705
3,Foundation,2020-12-07,0.98199815,0.1027
3,Foundation,2020-12-07,0.929711,0.3612
3,Foundation,2020-12-03,0.89373964,0.0
3,Foundation,2020-12-01,0.7966113,0.0
3,Foundation,2020-11-27,0.9340705,0.3182
3,Foundation,2020-11-25,0.97194016,0.6908
3,Foundation,2020-11-23,0.94169194,0.5423
3,Foundation,2020-11-23,0.96870387,0.3818
3,Foundation,2020-11-20,0.8869005,0.4404
3,Foundation,2020-11-20,0.92619354,0.6808
3,Foundation,2020-11-18,0.97936916,0.3182
3,Foundation,2020-11-16,0.9336401,0.0
3,Foundation,2020-11-16,0.9707464,0.3612
3,Foundation,2020-11-13,0.5836604,0.0
3,Foundation,2020-11-11,0.7204575,0.7845
3,Foundation,2020-11-11,0.97988784,0.4404
3,Foundation,2020-11-09,0.8717921,0.0
3,Foundation,2020-11-06,0.9236573,-0.1531
3,Foundation,2020-11-04,0.96006435,0.4404
3,Foundation,2020-11-02,0.906618,0.4404
3,Foundation,2020-10-30,0.97857267,0.4019
3,Foundation,2020-10-28,0.94318616,0.0
3,Foundation,2020-10-27,0.9511783,0.4404
3,Foundation,2020-10-26,0.9585769,0.0
3,Foundation,2020-10-23,0.74328387,0.0
3,Foundation,2020-10-23,0.80386853,0.5267
3,Foundation,2020-10-21,0.92539316,0.4588
3,Foundation,2020-10-19,0.97696006,0.4404
3,Foundation,2020-10-15,0.90946263,0.8126
3,Foundation,2020-10-15,0.9753034,-0.3612
3,Foundation,2020-10-14,0.7432839,0.0
3,Foundation,2020-10-14,0.930387,0.0
3,Foundation,2020-10-14,0.9222059,0.0
3,Foundation,2020-10-13,0.9603224,0.6369
3,Foundation,2020-10-12,0.74328387,0.0
3,Foundation,2020-10-12,0.9497603,-0.296
3,Foundation,2020-10-09,0.9365103,0.34
3,Foundation,2020-10-08,0.96609616,0.4939
3,Foundation,2020-10-08,0.9697535,0.7845
3,Foundation,2020-10-08,0.69230294,0.4404
3,Foundation,2020-10-08,0.9529125,0.8877
3,Foundation,2020-10-08,0.90770996,0.4215
3,Foundation,2020-10-08,0.968778,0.3182
3,Foundation,2020-10-08,0.95561033,0.25
3,Foundation,2020-10-07,0.9588537,0.7184
3,Foundation,2020-10-07,0.96003985,0.836
3,Foundation,2020-10-06,0.97773045,0.1027
3,Foundation,2020-10-06,0.974764,0.4404
3,Foundation,2020-10-05,0.92619354,0.6808
3,Foundation,2020-10-05,0.9194195,0.3182
3,Foundation,2020-10-05,0.9614379,0.836
3,Foundation,2020-10-02,0.98482525,0.8316
3,Foundation,2020-10-02,0.8481973,0.4404
3,Foundation,2020-10-01,0.9817283,0.8316
3,Foundation,2020-10-01,0.9658377,0.9022
3,Foundation,2020-09-30,0.7176485,0.4939
3,Foundation,2020-09-30,0.9817285,0.8316
3,Foundation,2020-09-30,0.92805064,0.5423
3,Foundation,2020-09-29,0.98444724,0.891
3,Foundation,2020-09-29,0.94230175,0.836
3,Foundation,2020-09-28,0.9817283,0.8316
3,Foundation,2020-09-28,0.9646573,0.3818
3,Foundation,2020-09-25,0.98215854,0.6249
3,Foundation,2020-09-25,0.885197,0.836
3,Foundation,2020-09-24,0.95735025,0.4019
3,Foundation,2020-09-24,0.9328552,0.0
3,Foundation,2020-09-23,0.9687902,0.9274
3,Foundation,2020-09-23,0.9450506,-0.1027
3,Foundation,2020-09-23,0.9175299,0.836
3,Foundation,2020-09-22,0.96993446,0.6705
3,Foundation,2020-09-22,0.9638834,0.6124
3,Foundation,2020-09-21,0.949648,0.5994
3,Foundation,2020-09-21,0.9087652,0.836
3,Foundation,2020-09-18,0.9697622,0.7096
3,Foundation,2020-09-18,0.97257555,-0.3818
3,Foundation,2020-09-17,0.79552615,-0.128
3,Foundation,2020-09-17,0.9261795,0.4404
3,Foundation,2020-09-16,0.96247065,0.7184
3,Foundation,2020-09-16,0.96000195,0.0
3,Foundation,2020-09-15,0.97011733,0.7096
3,Foundation,2020-09-15,0.968926,-0.2263
3,Foundation,2020-09-11,0.9629007,0.6369
3,Foundation,2020-09-09,0.7432839,0.0
3,Foundation,2020-09-09,0.90927964,0.6486
3,Foundation,2020-09-08,0.9321126,0.0
3,Foundation,2020-09-08,0.97301906,0.6124
3,Foundation,2020-09-07,0.9159485,0.0
3,Foundation,2020-09-05,0.8169108,0.2023
3,Foundation,2020-09-04,0.97664094,0.0
3,Foundation,2020-09-02,0.9512717,0.0
3,Foundation,2020-08-31,0.9486911,0.0
3,Foundation,2020-08-28,0.85163945,0.8225
3,Foundation,2020-08-24,0.91449726,-0.1027
3,Foundation,2020-08-21,0.9721488,0.4404
3,Foundation,2020-08-19,0.95623326,0.7906
3,Foundation,2020-08-17,0.9653908,0.25
3,Foundation,2020-08-14,0.8989605,-0.1655
3,Foundation,2020-08-12,0.95464873,0.0
3,Foundation,2020-08-10,0.9689562,0.6249
3,Foundation,2020-08-07,0.9123016,0.4019
3,Foundation,2020-08-05,0.96181214,0.5106
3,Foundation,2020-08-03,0.93236524,0.7579
3,Foundation,2020-07-31,0.9315958,0.7184
3,Foundation,2020-07-29,0.9664233,0.3182
3,Foundation,2020-07-24,0.9791374,0.0
3,Foundation,2020-07-24,0.91100526,0.0
3,Foundation,2020-07-23,0.9045131,0.0
3,Foundation,2020-07-20,0.9531951,0.0
3,Foundation,2020-07-17,0.9602671,0.3182
3,Foundation,2020-07-15,0.9644834,0.0
3,Foundation,2020-07-13,0.94158924,0.0
3,Foundation,2020-07-10,0.94282544,0.4588
3,Foundation,2020-07-06,0.96570885,0.4019
3,Foundation,2020-07-03,0.95092916,0.5574
3,Foundation,2020-07-02,0.9333055,0.5994
3,Foundation,2020-06-29,0.9290381,0.0
3,Foundation,2020-06-26,0.9002572,0.3182
3,Foundation,2020-06-24,0.9593095,0.3182
3,Foundation,2020-06-22,0.8471888,0.0
3,Foundation,2020-06-19,0.9589868,0.3182
3,Foundation,2020-06-18,0.974255,0.5106
3,Foundation,2020-06-15,0.84945846,0.4019
3,Foundation,2020-06-12,0.96438384,0.0
3,Foundation,2020-06-10,0.96987355,0.3182
3,Foundation,2020-06-08,0.97370553,-0.0772
3,Foundation,2020-06-05,0.9582541,0.0
3,Foundation,2020-06-05,0.9124428,0.5994
3,Foundation,2020-06-03,0.9552692,0.5994
3,Foundation,2020-05-29,0.9036263,0.7351
3,Foundation,2020-05-28,0.9255816,0.3612
3,Foundation,2020-05-26,0.86846757,0.6597
3,Foundation,2020-05-25,0.82960457,0.0
3,Foundation,2020-05-22,0.9141898,0.7184
3,Foundation,2020-05-20,0.87178016,0.0772
3,Foundation,2020-05-19,0.96458447,0.3818
3,Foundation,2020-05-18,0.91119385,0.3182
3,Foundation,2020-05-15,0.8402199,0.6249
3,Foundation,2020-05-14,0.98100376,0.4404
3,Foundation,2020-05-12,0.9334394,0.3612
3,Foundation,2020-05-11,0.94170403,-0.1531
3,Foundation,2020-05-08,0.9389603,0.0
3,Foundation,2020-05-04,0.91812277,0.3182
3,Foundation,2020-04-29,0.9713129,0.3182
3,Foundation,2020-04-27,0.96780765,0.3612
3,Foundation,2020-04-24,0.9514753,-0.4215
3,Foundation,2020-04-24,0.95499885,0.4939
3,Foundation,2020-04-22,0.96997964,0.6705
3,Foundation,2020-04-20,0.8571905,-0.3818
3,Foundation,2020-04-17,0.94992274,0.0258
3,Foundation,2020-04-15,0.8665284,-0.4019
3,Foundation,2020-04-10,0.9162986,-0.3818
3,Foundation,2020-04-08,0.88203716,-0.3182
3,Foundation,2020-04-06,0.94362855,0.3182
3,Foundation,2020-04-03,0.94684434,0.8807
3,Foundation,2020-04-01,0.9547067,0.7184
3,Foundation,2020-03-30,0.93505204,0.7269
3,Foundation,2020-03-27,0.9660219,-0.2732
3,Foundation,2020-03-25,0.96342975,0.34
3,Foundation,2020-03-23,0.94879246,0.3182
3,Foundation,2020-03-20,0.9836216,0.2057
3,Foundation,2020-03-18,0.9736366,0.5719
3,Foundation,2020-03-16,0.8860098,-0.2023
3,Foundation,2020-03-16,0.9617939,0.6705
3,Foundation,2020-03-13,0.9749427,0.4404
3,Foundation,2020-03-12,0.962276,-0.2023
3,Foundation,2020-03-11,0.9081158,0.765
3,Foundation,2020-03-10,0.9491153,0.4588
3,Foundation,2020-03-09,0.9103266,0.0
3,Foundation,2020-03-08,0.94983643,-0.0516
