,index,Unnamed: 0,brand,id,created_at,text,likes,in reply to,retweeted,nb_words,text_len,subjectivity,polarity,negative,neutral,positive,compound,similarity
123,123,123,LOCCITANE_UK,1453285354832793610,2021-10-27 09:00:03,welcome to loccitane virtual services allow our virtual experts to be your personal shoppers this festive seas ,1,,False,17,111,0.6,0.4,0.0,0.625,0.375,0.8126,0.9543115
124,124,124,LOCCITANE_UK,1453028677092982789,2021-10-26 16:00:07,have you tried our volume strength hair care range in a clinical test there was less hair breakage after ,3,,False,19,105,0.0666666666666666,-0.1666666666666666,0.0,0.714,0.286,0.7506,0.92142665
125,125,125,LOCCITANE_UK,1452198185905102850,2021-10-24 09:00:02,take a peek inside our luxury beauty advent calendar shop here ,5,,False,11,63,0.0,0.0,0.0,0.703,0.297,0.5859,0.8952991
126,126,126,LOCCITANE_UK,1451835796235767813,2021-10-23 09:00:02,i thought it would never work as well as a regular deodorant how wrong was i a little goes a very long way do ,4,,False,24,110,0.4992307692307692,-0.188125,0.224,0.776,0.0,-0.6012,0.8305223
127,127,127,LOCCITANE_UK,1451111018747207685,2021-10-21 09:00:01,paws up in the comments if youre excited for the festive season chico is shop our gifts here ,5,,False,18,93,0.75,0.375,0.0,0.748,0.252,0.6597,0.93217933
128,128,128,LOCCITANE_UK,1450823724874100746,2021-10-20 13:58:25, ,1,rnb_001,False,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.80065143
129,129,129,LOCCITANE_UK,1450823254633959426,2021-10-20 13:56:33, youve made excellent choices divine cream is for the face and almond milk is for the body although i ,1,StyxTravel,False,19,102,1.0,1.0,0.0,0.687,0.313,0.8074,0.9357141
130,130,130,LOCCITANE_UK,1450821556574191624,2021-10-20 13:49:48, ,1,scorpiogirl23,False,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.80065095
131,131,131,LOCCITANE_UK,1450757074388852743,2021-10-20 09:33:34, hi deb were sorry to hear this please contact our customer care team on or via em ,0,deb_fitzgerald,False,17,83,1.0,-0.5,0.062,0.663,0.276,0.6731,0.93942785
132,132,132,LOCCITANE_UK,1450748638657802245,2021-10-20 09:00:03,happy wednesday everyone were bringing you some sunshine today from our boutique in cambridge find your ne ,4,,False,17,107,1.0,0.8,0.0,0.685,0.315,0.7845,0.6701089
133,133,133,LOCCITANE_UK,1450129570863058945,2021-10-18 16:00:06,welcome back cannon street were excited to see all your lovely faces in store whos planning a visit soon fi ,2,,False,20,108,0.6,0.41875,0.0,0.635,0.365,0.8481,0.95992774
134,134,134,LOCCITANE_UK,1450023860141584390,2021-10-18 09:00:03,its time to go on a winter walk with our new shea limited edition our comforting shea butter is combined with fre ,6,,False,22,114,0.2987012987012987,0.0324675324675324,0.081,0.805,0.114,0.2023,0.9350399
135,135,135,LOCCITANE_UK,1449299081382170624,2021-10-16 09:00:02,our limited edition advent calendars are available in store and online now why not treat yourself or a friend ,12,,False,19,110,0.2714285714285714,0.1642857142857143,0.186,0.671,0.143,0.0108,0.9808686
136,136,136,LOCCITANE_UK,1448680010311630855,2021-10-14 16:00:04,our caring for sight collections are still available to celebrate world sight day from the sale of every co ,3,,False,19,108,0.4,0.4,0.0,0.711,0.289,0.7845,0.92683876
137,137,137,LOCCITANE_UK,1448316402566266885,2021-10-13 15:55:13,our furry friend pebbles loves going on a winter walk with our new shea limited edition shop the new collection ,4,,False,20,112,0.3506493506493506,0.067099567099567,0.077,0.645,0.278,0.7184,0.8068329
138,138,138,LOCCITANE_UK,1448234729916940300,2021-10-13 10:30:41, hi han we are happy to send you out a few mini hand creams however we do not have this specific range ,1,hanelamars,False,22,103,0.4083333333333334,0.2,0.0,0.734,0.266,0.7845,0.94005775
139,139,139,LOCCITANE_UK,1448215249505505280,2021-10-13 09:13:16, hi handuring the manufacturing process our products are all carefully measured weighed and poured to ,0,hanelamars,False,15,102,1.0,-0.1,0.0,0.903,0.097,0.128,0.96912944
140,140,140,LOCCITANE_UK,1447849533212221448,2021-10-12 09:00:03,what present would you want to open under the tree let us know in the comments shop our festive gifts here ,2,,False,21,107,0.25,0.0,0.0,0.815,0.185,0.5106,0.8288574
141,141,141,LOCCITANE_UK,1447124757757890561,2021-10-10 09:00:03,today is worldhomelessday so treat someone special to this the best of loccitane gift set and from the sale ,3,,False,19,108,0.4357142857142857,0.6785714285714286,0.0,0.525,0.475,0.9268,0.9785116
142,142,142,LOCCITANE_UK,1446037597877268483,2021-10-07 09:00:04,introducing this seasons new festive scent limited edition néroli orchidée eau intense shop here ,2,,False,14,97,0.5324675324675324,0.0883116883116883,0.11,0.64,0.25,0.34,0.95114505
143,143,143,LOCCITANE_UK,1445312815191900160,2021-10-05 09:00:02,the shea butter deodorant balm is a beautifully fresh scentedyet not overpowering deodorant free from aluminium ,2,,False,16,112,0.65,0.35,0.131,0.58,0.29,0.5103,0.87488174
144,144,144,LOCCITANE_UK,1444588038751854598,2021-10-03 09:00:02,its october happy meangirls day unlike the plastics our solid shampoo are entirely plasticfree as the pac ,1,,False,17,106,0.5750000000000001,0.2666666666666666,0.0,0.739,0.261,0.6486,0.9039687
145,145,145,LOCCITANE_UK,1444225652228431874,2021-10-02 09:00:02,the festive season is a time for celebration what better way to fill it with delight than these bright and beautif ,3,,False,21,115,0.6499999999999999,0.6000000000000001,0.0,0.557,0.443,0.9136,0.9074956
146,146,146,LOCCITANE_UK,1443596418128629760,2021-09-30 15:19:41, ,0,rnb_001,False,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.80065095
147,147,147,LOCCITANE_UK,1443500877164134401,2021-09-30 09:00:02, shows us her favourite bestsellers shop here ,6,,False,7,46,0.0,0.0,0.0,1.0,0.0,0.0,0.92960465
148,148,148,LOCCITANE_UK,1442776099176415241,2021-09-28 09:00:02,the countdown to christmas has begun go on a magical journey into provence with our festive advent calendars ,10,,False,18,109,1.0,0.5,0.0,0.842,0.158,0.4588,0.92354727
149,149,149,LOCCITANE_UK,1440964168547377159,2021-09-23 09:00:04,we are thrilled to announce that our youth hand cream has been awarded best youth booster for hands in the ,1,,False,20,107,0.5,0.8,0.0,0.552,0.448,0.9186,0.9479503
150,150,150,LOCCITANE_UK,1440707486697226241,2021-09-22 16:00:06,did you know today is the first day of autumn its time to switch up your skincare to keep your glow all year roun ,7,,False,24,114,0.3333333333333333,0.25,0.0,1.0,0.0,0.0,0.8958878
151,151,151,LOCCITANE_UK,1440601773626970112,2021-09-22 09:00:02,be a pampered pooch like roma by using our reset serum after a long day roma shop here ,1,,False,18,87,0.4,-0.05,0.0,0.857,0.143,0.3612,0.8530654
152,152,152,LOCCITANE_UK,1439876998952734723,2021-09-20 09:00:02,great news our immortelle overnight reset serum has been handpicked and approved by the editorial ,7,,False,15,98,0.75,0.8,0.0,0.653,0.347,0.7845,0.95279723
153,153,153,LOCCITANE_UK,1439514609027719178,2021-09-19 09:00:02,i used to find baths drying but this collection has completely shocked me leaving my skin supple and silky smooth ,4,,False,20,114,0.65,-0.1499999999999999,0.158,0.842,0.0,-0.5251,0.94524884
154,154,154,LOCCITANE_UK,1439152219014656002,2021-09-18 09:00:01,get your glow on with this easy three step pm routine thatll keep your skin hydrated and looking its best top ,1,,False,21,110,0.5444444444444444,0.6444444444444445,0.0,0.658,0.342,0.8546,0.96743715
155,155,155,LOCCITANE_UK,1438427451734986754,2021-09-16 09:00:03,dreaming of a sustainable christmas its time to buy our reusable beauty advent calendar designed in collaborati ,3,,False,17,112,0.0,0.0,0.0,0.798,0.202,0.5859,0.9601804
156,156,156,LOCCITANE_UK,1438101048254599168,2021-09-15 11:23:03, hi a thank you for your message yes they are currently out of stock ,0,A2602,False,14,69,0.4,0.0,0.0,0.679,0.321,0.6369,0.88799524
157,157,157,LOCCITANE_UK,1436615522448150528,2021-09-11 09:00:06,theres still time to visit our loccitanetruck that is at london covent garden piazza for the british beauty wee ,4,,False,19,112,0.0,0.0,0.0,0.826,0.174,0.5859,0.8908236
158,158,158,LOCCITANE_UK,1435166013394337792,2021-09-07 09:00:16,start the day with a shake and a spray with our immortelle reset triphase essence immediately skin is soothed and ,2,,False,20,114,0.0,0.0,0.089,0.833,0.078,-0.0516,0.9681382
159,159,159,LOCCITANE_UK,1434086340069449728,2021-09-04 09:30:02,new product alert our youth hand cream rejuvenate your hands with our youth hand cream this innovative serum ,3,,False,18,109,0.7272727272727273,0.3181818181818182,0.0,0.549,0.451,0.8885,0.96218383
160,160,160,LOCCITANE_UK,1433716403899564033,2021-09-03 09:00:02,two precious bundles of joy getting ready for a pamper filled weekend have you got anything special planned let ,3,,False,19,112,0.6342857142857143,0.4514285714285714,0.0,0.524,0.476,0.9136,0.9154785
161,161,161,LOCCITANE_UK,1433459754559442951,2021-09-02 16:00:12,throwbackthursday to when our refill fountain at our regent street flagship store was being installed who has u ,1,,False,18,112,0.0,0.0,0.0,0.92,0.08,0.1027,0.83978236
162,162,162,LOCCITANE_UK,1433097326432718850,2021-09-01 16:00:02,we asked to pick her five favourite loccitane products its safe say shes a fan of the divine coll ,2,,False,19,98,0.5,0.5,0.0,0.63,0.37,0.8316,0.96436256
163,163,163,LOCCITANE_UK,1432312170507689992,2021-08-30 12:00:07,purchase our citrus verbena collection now to make the rainy british skies feel like the yellow warmth of sunny pro ,5,,False,20,116,0.0,0.0,0.051,0.625,0.324,0.7906,0.9428998
164,164,164,LOCCITANE_UK,1431617578892349447,2021-08-28 14:00:03,have you tried our agedefying immortelle divine youth oil yet it helps to fight visible signs of ageing includ ,3,,False,19,111,0.0,0.0,0.105,0.645,0.25,0.5574,0.9426398
165,165,165,LOCCITANE_UK,1430454914564513794,2021-08-25 09:00:02,what are your favourite summer memories here at loccitane ours always involve the yellowy warm summer prov ,3,,False,17,107,0.6,0.6,0.0,0.894,0.106,0.2263,0.82968193
166,166,166,LOCCITANE_UK,1430092525927231495,2021-08-24 09:00:02,have you tried one of our new refill fountains if so comment down below which store you visited you will fin ,5,,False,21,109,0.3717171717171717,-0.0095959595959596,0.0,1.0,0.0,0.0,0.9566573
167,167,167,LOCCITANE_UK,1429012910756433921,2021-08-21 09:30:02, christmas is coming what better way to start getting you in the christmas spirit than to sign up to know when ,8,,False,21,111,0.5,0.5,0.0,0.805,0.195,0.5574,0.9521644
168,168,168,LOCCITANE_UK,1427918200566517761,2021-08-18 09:00:03,join us in edinburgh as our truck tour continues on the and of august at portobello promenade next to osc ,2,,False,20,106,0.0,0.0,0.0,0.896,0.104,0.296,0.9712055
169,169,169,LOCCITANE_UK,1427570910312099843,2021-08-17 10:00:02,does your hair need a radiance boost try our sos shine hair mask a luxurious cream mask that softens your hair an ,2,,False,22,114,0.0,0.0,0.0,0.779,0.221,0.6249,0.8901208
170,170,170,LOCCITANE_UK,1425743870290141185,2021-08-12 09:00:02,did you know that the fruity perfecting balm which comes in a handy stick form moisturises plumps and adjusts to ,3,,False,20,113,0.9,0.6,0.0,0.845,0.155,0.5106,0.8991029
171,171,171,LOCCITANE_UK,1425381498404982788,2021-08-11 09:00:06,were putting our two bestsellers in the ring are you betting on our immortelle divine cream or our reset serum ,3,,False,20,111,0.0,0.0,0.0,0.841,0.159,0.5574,0.78228956
172,172,172,LOCCITANE_UK,1424294320736063504,2021-08-08 09:00:02,to brighten up this sunday enjoy our favourite yellow immortelle divine collection what are you up to today ,3,,False,18,108,0.25,0.2,0.0,0.607,0.393,0.8658,0.966037
173,173,173,LOCCITANE_UK,1423312853923033092,2021-08-05 16:00:02,our iconic shea with a twist introducing happy shea an uplifting and invigorating range with new limited edi ,2,,False,18,109,0.5243506493506493,0.3412337662337663,0.084,0.617,0.3,0.7096,0.96835315
174,174,174,LOCCITANE_UK,1423312850005610496,2021-08-05 16:00:01,our iconic shea with a twist introducing happy shea an uplifting and invigorating range with new limited edi ,0,,False,18,109,0.5243506493506493,0.3412337662337663,0.084,0.617,0.3,0.7096,0.96835315
175,175,175,LOCCITANE_UK,1423207190253297675,2021-08-05 09:00:10,say hello to yellow did you know that the pantone of the year is yellow were bringing the golden warmth of pr ,2,,False,22,110,0.1666666666666666,0.0999999999999999,0.0,0.875,0.125,0.4588,0.86021876
176,176,176,LOCCITANE_UK,1422482383891099655,2021-08-03 09:00:03,have you tried our volume strength hair care range its a siliconefree collection that strengthens and thicke ,1,,False,17,109,0.0,0.0,0.0,0.58,0.42,0.8555,0.9811374
177,177,177,LOCCITANE_UK,1421395222659878918,2021-07-31 09:00:03,have you tried our purifying freshness solid shampoo formulated with five essential oils including lavender th ,2,,False,16,111,0.2,0.0,0.0,0.904,0.096,0.1531,0.88058245
178,178,178,LOCCITANE_UK,1420670443443220489,2021-07-29 09:00:03,our loccitan range celebrates classic provence and its men this carefully crafted fragrance combines distilled la ,5,,False,16,114,0.5833333333333334,0.0333333333333333,0.0,0.724,0.276,0.6514,0.98396903
179,179,179,LOCCITANE_UK,1419945666810314754,2021-07-27 09:00:02,escape to the fields in provence with the soothing aroma of lavender whats your favourite lavender product let ,4,,False,18,111,0.0,0.0,0.0,0.8,0.2,0.4588,0.967839
180,180,180,LOCCITANE_UK,1419689006401421319,2021-07-26 16:00:10,did you know that this week is blue gold week lavenders unique fragrance has become an aromatic tribute to proven ,5,,False,20,114,0.55,0.1875,0.0,1.0,0.0,0.0,0.9419271
181,181,181,LOCCITANE_UK,1419281291330015233,2021-07-25 13:00:03,have you got your forever bottle recycled and recyclable aluminium bottle it is built to last and refill ,9,,False,18,105,0.0666666666666666,0.0,0.0,1.0,0.0,0.0,0.9727155
182,182,182,LOCCITANE_UK,1419220892026957833,2021-07-25 09:00:03,our furry friend piglet is loving the smell of tdl the pawfect scent to end the week dont you think shop her ,4,,False,22,109,0.95,0.6,0.0,0.738,0.262,0.7964,0.8868437
183,183,183,LOCCITANE_UK,1418918921785204743,2021-07-24 13:00:07,if youre already a fan of the floral feminine scent of terre de lumière this new hair perfume is just for you ,7,,False,22,110,0.4545454545454545,0.1363636363636363,0.0,0.897,0.103,0.3182,0.9645748
184,184,184,LOCCITANE_UK,1418858502265753604,2021-07-24 09:00:02,babies love shea too didnt you know our comforting shea baby collection is specially created with their delicat ,5,,False,18,112,0.5857142857142856,0.4285714285714286,0.0,0.628,0.372,0.836,0.9703725
185,185,185,LOCCITANE_UK,1417408952480849921,2021-07-20 09:00:03,win one of three sixmonth skincare supplement collections worth each enter here ,3,,False,12,80,0.25,0.55,0.0,0.637,0.363,0.6908,0.9631865
186,186,186,LOCCITANE_UK,1417046560458768388,2021-07-19 09:00:02,introducing our new forever bottle you can use this bottle again and again as it is made of longlasting lightwei ,5,,False,20,113,0.4545454545454545,0.1363636363636363,0.0,1.0,0.0,0.0,0.9850975
187,187,187,LOCCITANE_UK,1416321788531728390,2021-07-17 09:00:03,what are your hand bag essentials this summer we have a special offer running this summer if you buy or mo ,2,,False,21,107,0.5714285714285714,0.3571428571428571,0.0,0.753,0.247,0.7096,0.58733714
188,188,188,LOCCITANE_UK,1415959406957662208,2021-07-16 09:00:04,for smooth and subtly scented skin this summer you need to try our in exfoliating soaps will you choose the m ,1,,False,21,110,0.5,0.0333333333333333,0.0,1.0,0.0,0.0,0.90683955
189,189,189,LOCCITANE_UK,1414872245936168966,2021-07-13 09:00:05,your perfect summer bundle our citrus verbena body care duo our organic verbena from provence meets grapefruit ,2,,False,17,111,1.0,1.0,0.0,0.685,0.315,0.7845,0.9247255
190,190,190,LOCCITANE_UK,1414162576024293379,2021-07-11 10:00:06,new product alert its time to try our purifying freshness dry shampoo mist this natural dry shampoo mist resto ,1,,False,19,111,0.5136363636363637,0.0257575757575757,0.0,0.77,0.23,0.6218,0.96430576
191,191,191,LOCCITANE_UK,1413513280207822851,2021-07-09 15:00:02,great news our gentle and balance solid shampoo is finally back in stock shop now ,3,,False,15,82,0.4125,0.25,0.0,0.583,0.417,0.8225,0.9737841
192,192,192,LOCCITANE_UK,1412803619821297669,2021-07-07 16:00:06,its time to try our new cactus verbena aftersun care enriched with verbena from provence and cactus extracts th ,1,,False,19,112,0.4545454545454545,0.1363636363636363,0.0,0.849,0.151,0.4939,0.9714307
193,193,193,LOCCITANE_UK,1411973237697761280,2021-07-05 09:00:27,we are proud to say our immortelle divine cream is the winner of the best moisturiser for mature skin in the ,4,,False,21,109,0.4666666666666667,0.6333333333333334,0.0,0.478,0.522,0.9552,0.9343592
194,194,194,LOCCITANE_UK,1411610934150189058,2021-07-04 09:00:47,tostos calls our shea butter hand cream the best hand cream trusted by thousands this bestselling shea butte ,4,,False,18,109,0.3,1.0,0.0,0.505,0.495,0.9287,0.9632575
195,195,195,LOCCITANE_UK,1411248362637066247,2021-07-03 09:00:04,experience our new virtual pamper evenings a night in with a difference gather together your fellow beauty obse ,2,,False,18,112,0.4545454545454545,0.1363636363636363,0.0,0.798,0.202,0.5859,0.91966546
