,word,username,description,location,following,followers,totaltweets,retweetcount,date,text,hashtags,nb_words,text_len,subjectivity,polarity,negative,neutral,positive,compound
94,L'Occitane,jam1o15,amazon associate  rakuten affiliate participants  we will do our best  to introduce good things follow us  is ,,129,111,4059,1,2022-06-10 10:50:07,loccitane cherry blossom hug kiss gift box set gift ,[],9,52,0.0,0.0,0.0,0.299,0.701,0.8934
95,L'Occitane,turtletsubaki,thanks to you i am  spending every day cheerfully and happily,,584,588,92582,0,2022-06-10 10:06:28,i bought a hand cream by loccitane and booked a sunscreen mist for my hair  the clerk shook it on my hair to try it but my hair is smooth and smells good im looking forward to the release date,[],40,192,0.55,0.55,0.029,0.826,0.145,0.6956
96,L'Occitane,x98562178af,ol followers is the goalshopaholicfashion lover i want to polish myself more and be beautiful af selects carefully selected and bestselling items and distributes them so please take a good look at them  買物 レディース ファッション 薬 フォロー 固ツイ固定フォロバ,,2048,2324,11719,0,2022-06-10 10:00:02, cheap depakos mail order cosmetics mail order brand cosmetics loccitane loccitane from the link below enter coupon code before payment coupon code affiliate brand cosmetics cheap depakos mail order ,"['ブランドコスメ', '格安デパコス通販']",29,199,0.7,0.4,0.0,1.0,0.0,0.0
97,L'Occitane,mppjx1031,its my pace i like neff and unosuke,,209,219,8629,0,2022-06-10 09:48:42, i also have loccitane perfume i want to try thank you very much,[],13,64,0.26,0.26,0.0,0.703,0.297,0.4215
98,L'Occitane,kw_24x,yebe autumn skeletal wave i like  cosmetics and clothes,,445,2253,2928,0,2022-06-10 09:31:43,loccitane five herbs purity freshness trial i received from loccitane perfect shampoo for summer when you are worried about stickiness of the scalp and hair the wash up is refreshing and comfortable the aroma of the herbs is also refreshing thank you gachi monitor loccitane ,['ガチモニター_ロクシタン'],45,275,0.95,0.6,0.043,0.774,0.184,0.8074
99,L'Occitane,e7ridc3KqHzEzOH,,novorossiysk russia,309,244,70434,4,2022-06-10 09:22:39, french perfume and cosmetics company lʼoccitane announced that it closes all offline and online stores in russia in russia opened stores french loccitane now they work under the brand loxitan ingenious what,[],32,207,0.3333333333333333,0.16666666666666666,0.046,0.954,0.0,-0.128
100,L'Occitane,hseyinyauk2,theory hypothesis provision proving that i do not want another ihsanatatürk o turkish youth the first duty is to protect the turkish independence and the republic fb,sinop,1289,890,10366,39,2022-06-10 08:49:01,french cosmetics chain loccitane reopened its stores in russia the company renewed its logo by writing its name in cyrillic alphabet according to the russian pronunciation while all loccitane stores in russia opened the product range remained the same,[],39,251,0.041666666666666664,0.0,0.0,1.0,0.0,0.0
101,L'Occitane,zentakolia,hello i rearranged my account and came back i would like to tweet various useful information on the internet feel free to follow me,osaka near tenmanbashi,1518,1303,68533,0,2022-06-10 08:41:29,loccitane loccitane cosmetics mailorder brand cosmetics ,"['ロクシタン', 'クーポンコード入力で３００円オフ']",6,56,0.0,0.0,0.0,1.0,0.0,0.0
102,L'Occitane,P_bancho172,ars red alassar limit geek there are no landmines kuniku ni push gintama  sakura oni  inuyasha  steel smelting  hiroaka  yuyu  hip mai new,deep in the mountains of the country of omi,382,250,54770,0,2022-06-10 08:11:48,ritas curse that makes you citane every time you see it,[],11,55,0.0,0.0,0.259,0.741,0.0,-0.5423
103,L'Occitane,JungereCato, an analytical but also empathetic person and occasionally the rogue sits in my neck,,2960,3283,23526,0,2022-06-10 07:49:11,how to circumvent ikea u zara the sanctions loccitane has changed its name for russia uher his business as a separate line of business or as a russian companyregistered thus owns the french company company one in europe and one in russia ,[],42,238,0.0,0.0,0.0,1.0,0.0,0.0
104,L'Occitane,15ichigona,i want to go to a hot spring where i want to   eat delicious things i want  clothes too i will introduce  my favorite things regards ,,371,290,22524,0,2022-06-10 07:38:00, loccitane loccitane verbena shower gel body soap present gift soap bo body soap ,['ボディソープ'],13,81,0.0,0.0,0.0,0.805,0.195,0.4404
105,L'Occitane,azu_momo1,predecessors carl and niko the header is tanusan icon i would like  to send out a life with mr like retweet thank you collectively like  please  forgive me im sorry   for the low levitation,,971,991,7320,0,2022-06-10 07:17:17,we supported the development of kamaishi city lavender tourism farm with loccitane in goodmorning,[],14,97,0.0,0.0,0.0,0.85,0.15,0.3182
106,L'Occitane,wani_Pieyon_ark,apex sake japanese rock fgo and so on the game is all about fun,ube yamaguchi,114,138,18381,0,2022-06-10 06:59:14,loccitane hand cream insanely nice smell,[],6,40,1.0,0.6,0.0,0.4,0.6,0.7184
107,L'Occitane,peraduan,malaysia contests online winning is everything follow us for the latest contests competitions and events in malaysia where you can win great prizes,everywhere,30,895,6422,0,2022-06-10 06:32:12,creative skill sofitel kuala lumpur damansara wa loccitane reset reawaken gift set contestmalaysia,['contestmalaysia'],13,98,1.0,0.5,0.0,0.655,0.345,0.7003
108,L'Occitane,EchosLeadership,access live news from echos leadership  management the reference media for creators business leaders and innovation players,,250,42228,56243,0,2022-06-10 06:08:33,jean bottle inaugurates bulk at loccitane ,[],6,42,0.0,0.0,0.0,1.0,0.0,0.0
109,L'Occitane,ArtpakdeeDd,luv my self ,,101,20,3195,1,2022-06-10 06:07:33,songto loccitane lait perle shimmering lotion so songtlon knokmai makkah glitter bands songtosertssephas songtokso songtokso sangtokso sangtokrao sangtorongtao serpents two conditions sangtoskornkrap sangtokrops hodmo two ,['ส่งต่อเสื้อผ้า'],25,222,0.0,0.0,0.0,1.0,0.0,0.0
110,L'Occitane,fabienprevots, influenceur business introducer finance biotech coach formateur socialmedia  member of and ,toulouse,33471,36614,299176,0,2022-06-10 06:05:39,frenchnewtech jean bottle inaugurates bulk at loccitane company innovation lesechos ,"['entreprise', 'innovation', 'lesechos']",10,84,0.0,0.0,0.0,0.776,0.224,0.3818
111,L'Occitane,brunotdlb,personal tweetsnumérique agriculture fertilisation sol agtech fragtw winelover acs energies ,oise,2570,2519,24211,2,2022-06-10 06:03:14,jean bottle inaugurates bulk at loccitane transfonum,['TransfoNum'],7,52,0.0,0.0,0.0,1.0,0.0,0.0
114,L'Occitane,Bear825Cococho,exnslove eltyuki kuroki nagisakawa  shima ai  oku hanako  goiste  beard man king gnubumpzardserena gomez yorushika  ryoonkun  fukuzawasanyusuke nakamura disney  aroma snoopystory system sweetssmellvoiceblood vessels fuchi  yamagataokinawa ,,529,131,5578,0,2022-06-10 05:45:16,in goodmorning we supported the development of kamaishi city lavender tourism farm with loccitane because it is the same tohoku region and i like loccitane,[],25,155,0.125,0.0,0.0,0.821,0.179,0.5859
115,L'Occitane,Rezinov_E_N,,bremerhaven germany,122,99,44328,3,2022-06-10 05:16:39,loccitane boutiques opened in st petersburg after a twomonth downtime of vernulis ,[],12,82,0.0,0.0,0.0,1.0,0.0,0.0
116,L'Occitane,everyth95174751,im a makeup junkie moisturizing life cosmetics love ghost  love highlighter glossy base makeup items youtube loves  grwm i love taylor swift,,128,4,22,79,2022-06-10 04:44:46, body care hen there were many famous sabon and loccitane ranked in multiple ranks and ririmews nails are also very cute and popular in color development did you have anything you have ,[],32,185,0.6799999999999999,0.45,0.0,0.752,0.248,0.861
118,L'Occitane,doyouknowiexist,insecure bot craves attention from others to affirm their existence by catharina,,6,5,37235,0,2022-06-10 04:19:01,you seriously need to know that i am washing my hands with loccitane soap,[],14,73,0.6666666666666666,-0.3333333333333333,0.124,0.876,0.0,-0.1779
119,L'Occitane,miku_uesugi,im  worried about a lot of things,,3882,3796,524058,0,2022-06-10 04:15:42,nail care loccitane shea nail oil amazon,['Amazon'],7,40,0.0,0.0,0.0,0.505,0.495,0.5994
120,L'Occitane,young___g7,nspersonally cute ,,45,1,40,0,2022-06-10 04:03:04,im going to sleep today lets organize the loccitane booth in my room im going to change the place because it has increased,[],23,122,0.0,0.0,0.0,0.913,0.087,0.2732
121,L'Occitane,cucachaaan,im not an honest girl,pwk,293,79,7447,0,2022-06-10 03:54:12,we supported the development of kamaishi city lavender tourism farm with loccitane in goodmorning,[],14,97,0.0,0.0,0.0,0.85,0.15,0.3182
122,L'Occitane,yamadachia,im a drinker who likes to make something,japan,207,1780,38483,0,2022-06-10 03:52:32, with loccitane,[],2,15,0.0,0.0,0.0,1.0,0.0,0.0
123,L'Occitane,viki_jaelulu, share beauty deals with you,california usa,71,163,33442,0,2022-06-10 03:36:40, la mer la prairie byredo skii armani ysl kerastase olaplex oribe loccitane molton brown creed obagi living proof hermes ,[],19,121,0.0,0.0,0.0,1.0,0.0,0.0
124,L'Occitane,viki_jaelulu, share beauty deals with you,california usa,71,163,33442,0,2022-06-10 03:27:43,up to off beauty hall of fame gilt la mer la prairie byredo skii armani ysl kerastase olaplex oribe loccitane molton brown creed obagi living proof hermes ,[],27,155,0.0,0.0,0.0,0.789,0.211,0.7717
126,L'Occitane,twgagawang,ɪɴ ꜱᴛᴏᴄᴋ คสtw  ʀᴇᴠɪᴇᴡ twรวว  pᴇʀғᴏʀᴍ  reserved  ,tugline responded quickly,18,6862,30390,0,2022-06-10 03:15:27,promsong loccitane almond shower oil gives a compliment to the crowd b take note of dirty ruff supple skin oilfirming beautifying chopper not yelling loccitane crumbling leading ,"['loccitane', 'ครีมอาบน้ำ']",27,178,0.8,-0.6,0.093,0.703,0.204,0.5423
127,L'Occitane,SkinCareProdu18,skin care products selected items deals product information daily updated ,,8,71,34634,0,2022-06-10 02:41:06,loccitane immortelle overnight eye serum fl oz ebay ,[],8,52,0.0,0.0,0.0,1.0,0.0,0.0
128,L'Occitane,Muraalexis0802,fb  alex mura snap  ,volx france,126,31,2125,0,2022-06-10 02:10:37,yesterday i had the right to my first scraps of loccitane omg how it was armored the boxes,[],18,90,0.43452380952380953,0.26785714285714285,0.0,1.0,0.0,0.0
129,L'Occitane,UniqPerfumes,perfumes  colognes,united kingdom,17,18,14231,0,2022-06-10 02:02:46, you wont believe this shower gel loccitane citrus verbena selling at by loccitane selling out fast so be quick ,[],19,112,0.55,0.26666666666666666,0.0,1.0,0.0,0.0
130,L'Occitane,SopranoAngelo88,songs dreams love happiness and peacei will not give upchoruslovesai yanguanglikenishimoto tomomisongclassical musicetc,kanto  occasional kansai chubu tohoku kyushu europe ,5001,675,70214,0,2022-06-10 01:45:25,towards thelocitane ,[],2,20,0.0,0.0,0.0,1.0,0.0,0.0
131,L'Occitane,merekib,get all the best products for your everyday life,india,61,1015,66651,0,2022-06-10 01:21:26,loccitane ultrarich shea butter nourishing lip balm stick oz ,[],9,61,0.0,0.0,0.0,1.0,0.0,0.0
132,L'Occitane,yuki_rs0930,jr is  a scumbaghihi jets ryuto sakumatravisjapan ryuya shichigosankakeimpactors matsui available  people of the same age are welcome  to be new but thank you very much ,,114,94,7820,0,2022-06-10 01:13:38,today i went around toraja shibuya and went to cosmetics and went to loccitane café the clothes are completely covered by the town,[],23,130,0.4,0.1,0.0,1.0,0.0,0.0
133,L'Occitane,kteawtae19,new act comes specifically for preasse and rat tee did you watch the kinne porsche today,,25,0,159,37,2022-06-10 01:10:46,highsokekai burrto pjanho loccitane ,['วันนี้เจอ2pmที่ไหนบ้าง'],4,36,0.0,0.0,0.0,1.0,0.0,0.0
134,L'Occitane,Yoyogi_Itoyoshi,  year old   mother  source real estate  now part of the judicial scrivener office i want to study inheritance and guardianship 宅地建物取引士 出来杉夫 じむぺでぃあ ねむぺでぃあ,,112,117,7992,0,2022-06-10 01:09:22, take per sabon larin loccitane,[],5,31,0.0,0.0,0.0,1.0,0.0,0.0
135,L'Occitane,ubindanibin,whos got and  but also part timer pianist ,,529,678,35589,0,2022-06-10 00:56:20, avoskin ijo sama loccitane nder,[],5,32,0.0,0.0,0.0,1.0,0.0,0.0
136,L'Occitane,stickersline,stickerlist of line chat png pack free sticker paid sticker line manga sticker line game sticker line creators sticker line character etc,,3,179,13662,0,2022-06-10 00:26:50,love rabbit loccitane japon sticker list line whatsapp telegram gif png pack ,[],12,77,0.6,0.5,0.0,0.724,0.276,0.6369
137,L'Occitane,lvvw_n,college students who like cosmetics   idol  selfie nails  yebe spring   silent follow rude ,,227,331,773,0,2022-06-09 23:57:43,loccitane five herbs purity freshness shampoo conditioner the refreshing feeling of washing up is the best the aroma of herbs can also be relaxed and it seems to be refreshing even in hot summer gokigen summer sara hair gachi monitor loccitane ,"['ごきげん夏サラ髪', 'ガチモニター_ロクシタン']",41,244,0.7875,0.5625,0.0,0.81,0.19,0.836
138,L'Occitane,0mbellm0,i like  music  alcohol  basketball  disney looselyฅ ωฅ,,102,66,10339,0,2022-06-09 23:12:18,when i got to work and applied loccitane hand cream i was struck by what it smelled like,[],18,88,0.0,0.0,0.097,0.628,0.275,0.5719
139,L'Occitane,audreyandray,i enjoy knitting  sharing the word with the world whencallstheheart theredsleeve kdramas music ,,4993,3988,343166,3,2022-06-09 22:56:35,today i just healed urijuno at the godiva and loccitane event who showed up after recovering from corona i wonder if there is such a healing world i love gravure and kiplating i love it but the natural smile is too angelic to cry 이준호 leejunho 준호 junho ,[],48,252,0.44000000000000006,0.28,0.077,0.706,0.217,0.7615
141,L'Occitane,t_temari,the goal is to live a long life alafif secraba brad pitt  male voice actor favorite voice fetish maiden gamer horse racing history more than years horse lover  i live  on a hill in the suburbs,,878,281,22670,0,2022-06-09 22:36:43,favorite spring fragrance loccitane cherry blossom eau de toilette from amazon,[],11,78,1.0,0.5,0.0,0.657,0.343,0.5719
142,L'Occitane,CORDEMarie,,,1220,1971,45560,3,2022-06-09 21:55:59,after a few weeks of loccitan absence seems to be back in moscow loccitane shops reopen in moscow with a sign in cyrillic локситан ,[],24,131,0.03333333333333333,-0.07083333333333335,0.0,1.0,0.0,0.0
143,L'Occitane,pedrottiflores,,,68,67,1578,0,2022-06-09 21:50:05,just posted a photo in loccitane theater ,[],7,41,0.0,0.0,0.0,1.0,0.0,0.0
146,L'Occitane,aftie_j,salty broad sheher no dms blacklivesmatter,sl ut,1411,1427,54438,0,2022-06-09 20:41:16,i just got stopped by a colleague at a work site because she wanted to compliment my skin you are glowing your skin is amazing i proceeded to sell her on loccitane immortelle oil cc ,[],35,182,0.9,0.6000000000000001,0.052,0.761,0.188,0.7184
148,L'Occitane,Marius_Raabe,teachings of the type as a lawyerlawyerprofessor you should are dispensable like me,,2698,8737,56417,0,2022-06-09 19:43:43, loccitane what else,[],3,20,0.0,0.0,0.0,1.0,0.0,0.0
149,L'Occitane,jgimnezz,an aunt who is mentally in mexico ,theweeknd,90,72,19985,0,2022-06-09 19:38:59, alco jaime not c too close to the bench and far from the center jai the impression after fine arts port marianne occitane near darène on validate but the rest the most complicated will be to convince the parents,[],39,212,0.5833333333333334,0.0861111111111111,0.0,0.827,0.173,0.6249
